iatiidentifier,reportingorg_ref,reportingorg_narrative,url,format,category_code,domain
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-277,application/pdf,A01,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-277,application/pdf,A02,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-277,application/pdf,A04,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-277,application/pdf,A05,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-305,application/vnd.ms-excel,A01,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-305,application/vnd.ms-excel,A02,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-305,application/vnd.ms-excel,A04,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-305,application/vnd.ms-excel,A05,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-311,application/pdf,A01,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-311,application/pdf,A02,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-311,application/pdf,A04,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-311,application/pdf,A05,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-233,application/pdf,A01,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-233,application/pdf,A02,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-233,application/pdf,A04,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-233,application/pdf,A05,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-299,application/msword,A01,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-299,application/msword,A02,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-299,application/msword,A04,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-299,application/msword,A05,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-238,application/msword,A01,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-238,application/msword,A02,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-238,application/msword,A04,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-238,application/msword,A05,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-239,application/vnd.ms-excel,A01,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-239,application/vnd.ms-excel,A02,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-239,application/vnd.ms-excel,A04,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-239,application/vnd.ms-excel,A05,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-282,application/pdf,A01,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-282,application/pdf,A02,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-282,application/pdf,A04,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-282,application/pdf,A05,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-265,application/pdf,A01,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-265,application/pdf,A02,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-265,application/pdf,A04,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-265,application/pdf,A05,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-264,application/pdf,A01,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-264,application/pdf,A02,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-264,application/pdf,A04,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-264,application/pdf,A05,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-270,application/pdf,A01,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-270,application/pdf,A02,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-270,application/pdf,A04,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-270,application/pdf,A05,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-225,application/msword,A01,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-225,application/msword,A02,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-225,application/msword,A04,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-225,application/msword,A05,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-75,application/bacnet-xdd+zip,A01,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-75,application/bacnet-xdd+zip,A02,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-75,application/bacnet-xdd+zip,A04,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-75,application/bacnet-xdd+zip,A05,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-268,application/pdf,A01,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-268,application/pdf,A02,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-268,application/pdf,A04,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-268,application/pdf,A05,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-295,application/pdf,A01,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-295,application/pdf,A02,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-295,application/pdf,A04,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-295,application/pdf,A05,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-226,application/pdf,A01,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-226,application/pdf,A02,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-226,application/pdf,A04,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-226,application/pdf,A05,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-244,application/msword,A01,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-244,application/msword,A02,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-244,application/msword,A04,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-244,application/msword,A05,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-87,application/pdf,A01,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-87,application/pdf,A02,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-87,application/pdf,A04,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-87,application/pdf,A05,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-280,application/pdf,A01,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-280,application/pdf,A02,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-280,application/pdf,A04,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-280,application/pdf,A05,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-292,application/pdf,A01,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-292,application/pdf,A02,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-292,application/pdf,A04,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-292,application/pdf,A05,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-262,application/pdf,A01,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-262,application/pdf,A02,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-262,application/pdf,A04,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-262,application/pdf,A05,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-215,application/pdf,A01,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-215,application/pdf,A02,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-215,application/pdf,A04,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-215,application/pdf,A05,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-263,application/pdf,A01,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-263,application/pdf,A02,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-263,application/pdf,A04,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-263,application/pdf,A05,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-78,application/msword,A01,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-78,application/msword,A02,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-78,application/msword,A04,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-78,application/msword,A05,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-219,application/msword,A01,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-219,application/msword,A02,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-219,application/msword,A04,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-219,application/msword,A05,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-267,application/pdf,A01,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-267,application/pdf,A02,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-267,application/pdf,A04,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-267,application/pdf,A05,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-96,application/vnd.sealed.ppt,A01,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-96,application/vnd.sealed.ppt,A02,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-96,application/vnd.sealed.ppt,A04,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-96,application/vnd.sealed.ppt,A05,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-281,application/pdf,A01,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-281,application/pdf,A02,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-281,application/pdf,A04,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-281,application/pdf,A05,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-217,application/pdf,A01,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-217,application/pdf,A02,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-217,application/pdf,A04,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-217,application/pdf,A05,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-223,application/pdf,A01,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-223,application/pdf,A02,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-223,application/pdf,A04,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-223,application/pdf,A05,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-229,application/pdf,A01,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-229,application/pdf,A02,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-229,application/pdf,A04,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-229,application/pdf,A05,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-283,application/pdf,A01,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-283,application/pdf,A02,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-283,application/pdf,A04,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-283,application/pdf,A05,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-307,application/pdf,A01,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-307,application/pdf,A02,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-307,application/pdf,A04,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-307,application/pdf,A05,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-94,application/msword,A01,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-94,application/msword,A02,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-94,application/msword,A04,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-94,application/msword,A05,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-84,application/pdf,A01,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-84,application/pdf,A02,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-84,application/pdf,A04,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-84,application/pdf,A05,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-127,application/msword,A01,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-127,application/msword,A02,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-127,application/msword,A04,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-127,application/msword,A05,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-86,application/pdf,A01,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-86,application/pdf,A02,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-86,application/pdf,A04,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-86,application/pdf,A05,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-235,application/pdf,A01,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-235,application/pdf,A02,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-235,application/pdf,A04,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-235,application/pdf,A05,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-285,application/pdf,A01,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-285,application/pdf,A02,www.iadb.org
XI-IATI-IADB-BR-L1374,XI-IATI-IADB,Inter-American Development Bank,https://www.iadb.org/document.cfm?id=EZSHARE-1185062258-285,application/pdf,A04,www.iadb.org
